Steel type,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering,hardness_group,temp_group,time_group
AISI-SAE 1026,600.0,204.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,50.6,50-55 HRC,200-250 C,600.0 s
AISI-SAE 1026,600.0,260.0,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,48.3,45-50 HRC,250-300 C,600.0 s
AISI-SAE 1026,600.0,315.6,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,43.7,40-45 HRC,300-350 C,600.0 s
AISI-SAE 1026,600.0,371.1,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,40.5,40-45 HRC,350-400 C,600.0 s
AISI-SAE 1026,600.0,426.7,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,37.3,35-40 HRC,400-450 C,600.0 s
AISI-SAE 1026,600.0,482.2,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,31.2,30-35 HRC,450-500 C,600.0 s
AISI-SAE 1026,600.0,537.8,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,26.2,25-30 HRC,500-550 C,600.0 s
AISI-SAE 1026,600.0,593.3,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,23.1,20-25 HRC,550-600 C,600.0 s
AISI-SAE 1026,600.0,648.9,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,17.3,15-20 HRC,600-650 C,600.0 s
AISI-SAE 1026,600.0,704.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,11.7,10-15 HRC,700-750 C,600.0 s
AISI-SAE 1026,3600.0,204.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,48.9,45-50 HRC,200-250 C,3600.0 s
AISI-SAE 1026,3600.0,260.0,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,45.9,45-50 HRC,250-300 C,3600.0 s
AISI-SAE 1026,3600.0,315.6,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,42.5,40-45 HRC,300-350 C,3600.0 s
AISI-SAE 1026,3600.0,371.1,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,39.2,35-40 HRC,350-400 C,3600.0 s
AISI-SAE 1026,3600.0,426.7,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,33.4,30-35 HRC,400-450 C,3600.0 s
AISI-SAE 1026,3600.0,482.2,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,28.5,25-30 HRC,450-500 C,3600.0 s
AISI-SAE 1026,3600.0,537.8,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,22.6,20-25 HRC,500-550 C,3600.0 s
AISI-SAE 1026,3600.0,648.9,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10-15 HRC,600-650 C,3600.0 s
AISI-SAE 1026,3600.0,704.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5-10 HRC,700-750 C,3600.0 s
AISI-SAE 1026,14400.0,204.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,47.6,45-50 HRC,200-250 C,14400.0 s
AISI-SAE 1026,14400.0,260.0,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,44.7,40-45 HRC,250-300 C,14400.0 s
AISI-SAE 1026,14400.0,315.6,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40-45 HRC,300-350 C,14400.0 s
AISI-SAE 1026,14400.0,371.1,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,37.1,35-40 HRC,350-400 C,14400.0 s
AISI-SAE 1026,14400.0,426.7,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,31.6,30-35 HRC,400-450 C,14400.0 s
AISI-SAE 1026,14400.0,482.2,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,26.2,25-30 HRC,450-500 C,14400.0 s
AISI-SAE 1026,14400.0,537.8,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,20.7,20-25 HRC,500-550 C,14400.0 s
AISI-SAE 1026,14400.0,593.3,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10-15 HRC,550-600 C,14400.0 s
AISI-SAE 1026,14400.0,648.9,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,9.4,5-10 HRC,600-650 C,14400.0 s
AISI-SAE 1026,14400.0,704.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5-10 HRC,700-750 C,14400.0 s
AISI-SAE 1026,86400.0,204.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,45.5,45-50 HRC,200-250 C,86400.0 s
AISI-SAE 1026,86400.0,260.0,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,43.4,40-45 HRC,250-300 C,86400.0 s
AISI-SAE 1026,86400.0,315.6,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40-45 HRC,300-350 C,86400.0 s
AISI-SAE 1026,86400.0,371.1,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,34.3,30-35 HRC,350-400 C,86400.0 s
AISI-SAE 1026,86400.0,426.7,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,28.4,25-30 HRC,400-450 C,86400.0 s
AISI-SAE 1026,86400.0,482.2,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,23.6,20-25 HRC,450-500 C,86400.0 s
AISI-SAE 1026,86400.0,537.8,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,18.7,15-20 HRC,500-550 C,86400.0 s
AISI-SAE 1026,86400.0,593.3,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10-15 HRC,550-600 C,86400.0 s
AISI-SAE 1026,86400.0,648.9,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0-5 HRC,600-650 C,86400.0 s
AISI-SAE 1026,86400.0,704.4,0.25,0.79,0.012,0.026,0.11,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0-5 HRC,700-750 C,86400.0 s
AISI-SAE 1030,600.0,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,52.1,50-55 HRC,200-250 C,600.0 s
AISI-SAE 1030,600.0,260.0,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,49.1,45-50 HRC,250-300 C,600.0 s
AISI-SAE 1030,600.0,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,44.3,40-45 HRC,300-350 C,600.0 s
AISI-SAE 1030,600.0,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,40.2,40-45 HRC,350-400 C,600.0 s
AISI-SAE 1030,600.0,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,37.5,35-40 HRC,400-450 C,600.0 s
AISI-SAE 1030,600.0,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,30.4,30-35 HRC,450-500 C,600.0 s
AISI-SAE 1030,600.0,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,25.8,25-30 HRC,500-550 C,600.0 s
AISI-SAE 1030,600.0,593.3,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,22.1,20-25 HRC,550-600 C,600.0 s
AISI-SAE 1030,600.0,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,15.5,15-20 HRC,600-650 C,600.0 s
AISI-SAE 1030,600.0,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,13.1,10-15 HRC,700-750 C,600.0 s
AISI-SAE 1030,3600.0,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,49.3,45-50 HRC,200-250 C,3600.0 s
AISI-SAE 1030,3600.0,260.0,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,45.9,45-50 HRC,250-300 C,3600.0 s
AISI-SAE 1030,3600.0,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,42.2,40-45 HRC,300-350 C,3600.0 s
AISI-SAE 1030,3600.0,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,39.4,35-40 HRC,350-400 C,3600.0 s
AISI-SAE 1030,3600.0,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,34.0,30-35 HRC,400-450 C,3600.0 s
AISI-SAE 1030,3600.0,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,29.0,25-30 HRC,450-500 C,3600.0 s
AISI-SAE 1030,3600.0,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,22.4,20-25 HRC,500-550 C,3600.0 s
AISI-SAE 1030,3600.0,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,11.7,10-15 HRC,600-650 C,3600.0 s
AISI-SAE 1030,3600.0,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,10.2,10-15 HRC,700-750 C,3600.0 s
AISI-SAE 1030,14400.0,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,48.3,45-50 HRC,200-250 C,14400.0 s
AISI-SAE 1030,14400.0,260.0,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,44.9,40-45 HRC,250-300 C,14400.0 s
AISI-SAE 1030,14400.0,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,40.9,40-45 HRC,300-350 C,14400.0 s
AISI-SAE 1030,14400.0,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,37.3,35-40 HRC,350-400 C,14400.0 s
AISI-SAE 1030,14400.0,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,31.3,30-35 HRC,400-450 C,14400.0 s
AISI-SAE 1030,14400.0,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,25.6,25-30 HRC,450-500 C,14400.0 s
AISI-SAE 1030,14400.0,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,20.9,20-25 HRC,500-550 C,14400.0 s
AISI-SAE 1030,14400.0,593.3,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,10.9,10-15 HRC,550-600 C,14400.0 s
AISI-SAE 1030,14400.0,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,8.6,5-10 HRC,600-650 C,14400.0 s
AISI-SAE 1030,14400.0,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,7.3,5-10 HRC,700-750 C,14400.0 s
AISI-SAE 1030,86400.0,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,46.8,45-50 HRC,200-250 C,86400.0 s
AISI-SAE 1030,86400.0,260.0,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,43.9,40-45 HRC,250-300 C,86400.0 s
AISI-SAE 1030,86400.0,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,40.9,40-45 HRC,300-350 C,86400.0 s
AISI-SAE 1030,86400.0,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,35.4,35-40 HRC,350-400 C,86400.0 s
AISI-SAE 1030,86400.0,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,27.8,25-30 HRC,400-450 C,86400.0 s
AISI-SAE 1030,86400.0,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,23.3,20-25 HRC,450-500 C,86400.0 s
AISI-SAE 1030,86400.0,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,16.1,15-20 HRC,500-550 C,86400.0 s
AISI-SAE 1030,86400.0,593.3,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,6.5,5-10 HRC,550-600 C,86400.0 s
AISI-SAE 1030,86400.0,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,0.9,0-5 HRC,600-650 C,86400.0 s
AISI-SAE 1030,86400.0,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0.0,0.0,0.0,0.0,2.3,0-5 HRC,700-750 C,86400.0 s
AISI-SAE 1035,600.0,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,52.3,50-55 HRC,200-250 C,600.0 s
AISI-SAE 1035,600.0,260.0,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,50.4,50-55 HRC,250-300 C,600.0 s
AISI-SAE 1035,600.0,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,46.8,45-50 HRC,300-350 C,600.0 s
AISI-SAE 1035,600.0,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,44.3,40-45 HRC,350-400 C,600.0 s
AISI-SAE 1035,600.0,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,38.6,35-40 HRC,400-450 C,600.0 s
AISI-SAE 1035,600.0,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,33.4,30-35 HRC,450-500 C,600.0 s
AISI-SAE 1035,600.0,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,28.4,25-30 HRC,500-550 C,600.0 s
AISI-SAE 1035,600.0,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,25.5,25-30 HRC,550-600 C,600.0 s
AISI-SAE 1035,600.0,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,20.9,20-25 HRC,600-650 C,600.0 s
AISI-SAE 1035,600.0,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,15.0,10-15 HRC,700-750 C,600.0 s
AISI-SAE 1035,3600.0,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,51.5,50-55 HRC,200-250 C,3600.0 s
AISI-SAE 1035,3600.0,260.0,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,48.9,45-50 HRC,250-300 C,3600.0 s
AISI-SAE 1035,3600.0,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,46.4,45-50 HRC,300-350 C,3600.0 s
AISI-SAE 1035,3600.0,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,41.7,40-45 HRC,350-400 C,3600.0 s
AISI-SAE 1035,3600.0,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,36.1,35-40 HRC,400-450 C,3600.0 s
AISI-SAE 1035,3600.0,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,30.7,30-35 HRC,450-500 C,3600.0 s
AISI-SAE 1035,3600.0,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,26.1,25-30 HRC,500-550 C,3600.0 s
AISI-SAE 1035,3600.0,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,21.2,20-25 HRC,550-600 C,3600.0 s
AISI-SAE 1035,3600.0,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,16.5,15-20 HRC,600-650 C,3600.0 s
AISI-SAE 1035,3600.0,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,12.4,10-15 HRC,700-750 C,3600.0 s
AISI-SAE 1035,14400.0,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,50.0,45-50 HRC,200-250 C,14400.0 s
AISI-SAE 1035,14400.0,260.0,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,48.3,45-50 HRC,250-300 C,14400.0 s
AISI-SAE 1035,14400.0,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,44.9,40-45 HRC,300-350 C,14400.0 s
AISI-SAE 1035,14400.0,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,39.2,35-40 HRC,350-400 C,14400.0 s
AISI-SAE 1035,14400.0,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,33.9,30-35 HRC,400-450 C,14400.0 s
AISI-SAE 1035,14400.0,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,28.8,25-30 HRC,450-500 C,14400.0 s
AISI-SAE 1035,14400.0,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,23.9,20-25 HRC,500-550 C,14400.0 s
AISI-SAE 1035,14400.0,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,18.9,15-20 HRC,550-600 C,14400.0 s
AISI-SAE 1035,14400.0,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,13.1,10-15 HRC,600-650 C,14400.0 s
AISI-SAE 1035,14400.0,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,8.6,5-10 HRC,700-750 C,14400.0 s
AISI-SAE 1035,86400.0,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,49.1,45-50 HRC,200-250 C,86400.0 s
AISI-SAE 1035,86400.0,260.0,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,47.0,45-50 HRC,250-300 C,86400.0 s
AISI-SAE 1035,86400.0,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,43.7,40-45 HRC,300-350 C,86400.0 s
AISI-SAE 1035,86400.0,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,36.9,35-40 HRC,350-400 C,86400.0 s
AISI-SAE 1035,86400.0,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,31.2,30-35 HRC,400-450 C,86400.0 s
AISI-SAE 1035,86400.0,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,24.9,20-25 HRC,450-500 C,86400.0 s
AISI-SAE 1035,86400.0,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,20.7,20-25 HRC,500-550 C,86400.0 s
AISI-SAE 1035,86400.0,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,14.8,10-15 HRC,550-600 C,86400.0 s
AISI-SAE 1035,86400.0,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,9.2,5-10 HRC,600-650 C,86400.0 s
AISI-SAE 1035,86400.0,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,5.0,0-5 HRC,700-750 C,86400.0 s
AISI-SAE 1038,3600.0,204.4,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,51.5,50-55 HRC,200-250 C,3600.0 s
AISI-SAE 1038,3600.0,260.0,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45-50 HRC,250-300 C,3600.0 s
AISI-SAE 1038,3600.0,315.6,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,46.0,45-50 HRC,300-350 C,3600.0 s
AISI-SAE 1038,3600.0,371.1,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,41.5,40-45 HRC,350-400 C,3600.0 s
AISI-SAE 1038,3600.0,426.7,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35-40 HRC,400-450 C,3600.0 s
AISI-SAE 1038,3600.0,482.2,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,32.5,30-35 HRC,450-500 C,3600.0 s
AISI-SAE 1038,3600.0,537.8,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25-30 HRC,500-550 C,3600.0 s
AISI-SAE 1038,3600.0,593.3,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,22.2,20-25 HRC,550-600 C,3600.0 s
AISI-SAE 1038,3600.0,648.9,0.39,0.75,0.048,0.043,0.18,0.0,0.0,0.0,0.0,0.0,0.0,18.2,15-20 HRC,600-650 C,3600.0 s
AISI-SAE 1040,600.0,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,53.2,50-55 HRC,200-250 C,600.0 s
AISI-SAE 1040,600.0,260.0,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,51.9,50-55 HRC,250-300 C,600.0 s
AISI-SAE 1040,600.0,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,48.9,45-50 HRC,300-350 C,600.0 s
AISI-SAE 1040,600.0,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,44.9,40-45 HRC,350-400 C,600.0 s
AISI-SAE 1040,600.0,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,40.0,35-40 HRC,400-450 C,600.0 s
AISI-SAE 1040,600.0,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,35.1,35-40 HRC,450-500 C,600.0 s
AISI-SAE 1040,600.0,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,30.7,30-35 HRC,500-550 C,600.0 s
AISI-SAE 1040,600.0,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,27.7,25-30 HRC,550-600 C,600.0 s
AISI-SAE 1040,600.0,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,24.1,20-25 HRC,600-650 C,600.0 s
AISI-SAE 1040,600.0,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,20.0,15-20 HRC,700-750 C,600.0 s
AISI-SAE 1040,3600.0,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,52.6,50-55 HRC,200-250 C,3600.0 s
AISI-SAE 1040,3600.0,260.0,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,50.4,50-55 HRC,250-300 C,3600.0 s
AISI-SAE 1040,3600.0,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,47.6,45-50 HRC,300-350 C,3600.0 s
AISI-SAE 1040,3600.0,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,42.8,40-45 HRC,350-400 C,3600.0 s
AISI-SAE 1040,3600.0,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,37.9,35-40 HRC,400-450 C,3600.0 s
AISI-SAE 1040,3600.0,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,33.0,30-35 HRC,450-500 C,3600.0 s
AISI-SAE 1040,3600.0,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,28.3,25-30 HRC,500-550 C,3600.0 s
AISI-SAE 1040,3600.0,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,24.6,20-25 HRC,550-600 C,3600.0 s
AISI-SAE 1040,3600.0,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,20.9,20-25 HRC,600-650 C,3600.0 s
AISI-SAE 1040,3600.0,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,16.3,15-20 HRC,700-750 C,3600.0 s
AISI-SAE 1040,14400.0,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,51.0,50-55 HRC,200-250 C,14400.0 s
AISI-SAE 1040,14400.0,260.0,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,49.5,45-50 HRC,250-300 C,14400.0 s
AISI-SAE 1040,14400.0,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,46.5,45-50 HRC,300-350 C,14400.0 s
AISI-SAE 1040,14400.0,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,41.2,40-45 HRC,350-400 C,14400.0 s
AISI-SAE 1040,14400.0,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,35.4,35-40 HRC,400-450 C,14400.0 s
AISI-SAE 1040,14400.0,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,30.9,30-35 HRC,450-500 C,14400.0 s
AISI-SAE 1040,14400.0,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,26.5,25-30 HRC,500-550 C,14400.0 s
AISI-SAE 1040,14400.0,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,22.9,20-25 HRC,550-600 C,14400.0 s
AISI-SAE 1040,14400.0,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,17.3,15-20 HRC,600-650 C,14400.0 s
